matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence,edge_score,minutes_score,odds_score,prop_score,prop_grade
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,julius randle,Over,6.5,104,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.2000000000000001,LOW,2.000000000000001,16.5,10,28.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,julius randle,Under,6.5,-141,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.2000000000000001,LOW,2.000000000000001,16.5,3,21.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,jaden mcdaniels,Over,4.5,-118,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW,-2.9999999999999982,15.85,10,22.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,jaden mcdaniels,Under,4.5,-115,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,-0.2999999999999998,LOW,-2.9999999999999982,15.85,10,22.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,victor wembanyama,Over,12.5,-120,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW,-10.0,14.6,10,14.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,victor wembanyama,Under,12.5,-114,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-1.0,LOW,-10.0,14.6,10,14.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,julian champagnie,Over,5.5,108,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW,2.9999999999999982,13.8,10,26.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,julian champagnie,Under,5.5,-148,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.2999999999999998,LOW,2.9999999999999982,13.8,3,19.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,jaden mcdaniels,Over,1.5,123,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,10,25.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,jaden mcdaniels,Under,1.5,-167,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,3,18.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,ayo dosunmu,Over,1.5,105,2026-05-06T23:34:16Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW,0.0,13.65,10,23.65,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,ayo dosunmu,Under,1.5,-143,2026-05-06T23:34:16Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW,0.0,13.65,3,16.65,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,de'aaron fox,Over,1.5,-103,2026-05-06T23:34:16Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,10,25.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,de'aaron fox,Under,1.5,-132,2026-05-06T23:34:16Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,10,25.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,naz reid,Over,1.5,-162,2026-05-06T23:34:16Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW,0.0,13.05,3,16.05,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,naz reid,Under,1.5,120,2026-05-06T23:34:16Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW,0.0,13.05,10,23.05,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julius randle,Over,1.5,140,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,10,26.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julius randle,Under,1.5,-195,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,3,19.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,stephon castle,Over,1.5,120,2026-05-06T23:34:16Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,10,25.0,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,stephon castle,Under,1.5,-162,2026-05-06T23:34:16Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,3,18.0,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julian champagnie,Over,2.5,150,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julian champagnie,Under,2.5,-210,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,victor wembanyama,Over,2.5,104,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,victor wembanyama,Under,2.5,-139,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,devin vassell,Over,2.5,145,2026-05-06T23:34:16Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,devin vassell,Under,2.5,-200,2026-05-06T23:34:16Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,anthony edwards,Over,2.5,104,2026-05-06T23:34:16Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,10,27.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,anthony edwards,Under,2.5,-141,2026-05-06T23:34:16Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,3,20.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,jaden mcdaniels,Over,1.5,123,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,10,25.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,jaden mcdaniels,Under,1.5,-167,2026-05-06T23:34:16Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,3,18.85,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,ayo dosunmu,Over,1.5,105,2026-05-06T23:34:16Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW,0.0,13.65,10,23.65,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,ayo dosunmu,Under,1.5,-143,2026-05-06T23:34:16Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.0,LOW,0.0,13.65,3,16.65,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,de'aaron fox,Over,1.5,-103,2026-05-06T23:34:16Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,10,25.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,de'aaron fox,Under,1.5,-132,2026-05-06T23:34:16Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,10,25.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,naz reid,Over,1.5,-162,2026-05-06T23:34:16Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW,0.0,13.05,3,16.05,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,naz reid,Under,1.5,120,2026-05-06T23:34:16Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW,0.0,13.05,10,23.05,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julius randle,Over,1.5,140,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,10,26.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julius randle,Under,1.5,-195,2026-05-06T23:34:16Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,3,19.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,stephon castle,Over,1.5,120,2026-05-06T23:34:16Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,10,25.0,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,stephon castle,Under,1.5,-162,2026-05-06T23:34:16Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,3,18.0,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julian champagnie,Over,2.5,150,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,julian champagnie,Under,2.5,-210,2026-05-06T23:34:16Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,victor wembanyama,Over,2.5,104,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,victor wembanyama,Under,2.5,-139,2026-05-06T23:34:16Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,devin vassell,Over,2.5,145,2026-05-06T23:34:16Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,devin vassell,Under,2.5,-200,2026-05-06T23:34:16Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,anthony edwards,Over,2.5,104,2026-05-06T23:34:16Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,10,27.5,D
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,anthony edwards,Under,2.5,-141,2026-05-06T23:34:16Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,3,20.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,victor wembanyama,Over,3.5,100,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-0.3999999999999999,LOW,-3.999999999999999,14.6,10,20.6,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,victor wembanyama,Under,3.5,-135,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-0.3999999999999999,LOW,-3.999999999999999,14.6,10,20.6,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,jaden mcdaniels,Over,2.5,-105,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.2000000000000001,LOW,2.000000000000001,15.85,10,27.85,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,jaden mcdaniels,Under,2.5,-125,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.2000000000000001,LOW,2.000000000000001,15.85,10,27.85,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julius randle,Over,4.5,125,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.5,LOW,5.0,16.5,10,31.5,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julius randle,Under,4.5,-165,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.5,LOW,5.0,16.5,3,24.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,devin vassell,Over,2.5,120,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,10,25.25,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,devin vassell,Under,2.5,-160,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,stephon castle,Over,6.5,-135,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.9000000000000004,LOW,9.000000000000004,15.0,10,34.0,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,stephon castle,Under,6.5,100,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.9000000000000004,LOW,9.000000000000004,15.0,10,34.0,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,dylan harper,Over,3.5,138,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.3999999999999999,LOW,3.999999999999999,11.3,10,25.3,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,dylan harper,Under,3.5,-185,2026-05-06T23:34:17Z,SAS,69.0,22.6,11.8,3.4,3.9,0.8,0.3,0.505,0.343,0.756,4.4,0.3999999999999999,LOW,3.999999999999999,11.3,3,18.3,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,mike conley,Over,3.5,120,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,-0.6000000000000001,LOW,-6.000000000000001,9.2,10,13.2,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,mike conley,Under,3.5,-160,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,-0.6000000000000001,LOW,-6.000000000000001,9.2,3,6.2,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,rudy gobert,Over,1.5,-155,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.1999999999999999,LOW,1.9999999999999991,15.65,3,20.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,rudy gobert,Under,1.5,115,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.1999999999999999,LOW,1.9999999999999991,15.65,10,27.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,ayo dosunmu,Over,3.5,135,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.1,LOW,1.0,13.65,10,24.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,ayo dosunmu,Under,3.5,-185,2026-05-06T23:34:17Z,MIN,69.0,27.3,14.8,3.4,3.6,0.8,0.3,0.517,0.439,0.876,-1.0,0.1,LOW,1.0,13.65,3,17.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,naz reid,Over,1.5,-120,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW,7.000000000000002,13.05,10,30.05,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,naz reid,Under,1.5,-110,2026-05-06T23:34:17Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.7000000000000002,LOW,7.000000000000002,13.05,10,30.05,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,de'aaron fox,Over,6.5,115,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,-0.2999999999999998,LOW,-2.9999999999999982,15.5,10,22.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,de'aaron fox,Under,6.5,-155,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,-0.2999999999999998,LOW,-2.9999999999999982,15.5,3,15.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,anthony edwards,Over,3.5,130,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.2000000000000001,LOW,2.000000000000001,17.5,10,29.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,anthony edwards,Under,3.5,-175,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.2000000000000001,LOW,2.000000000000001,17.5,3,22.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julian champagnie,Over,1.5,130,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,10,23.8,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,julian champagnie,Under,1.5,-175,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,anthony edwards,Over,0.5,-135,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,10,27.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,anthony edwards,Under,0.5,100,2026-05-06T23:34:17Z,MIN,61.0,35.0,28.8,5.0,3.7,1.4,0.8,0.489,0.399,0.796,2.7,0.0,LOW,0.0,17.5,10,27.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,stephon castle,Over,0.5,280,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,3,18.0,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,stephon castle,Under,0.5,-450,2026-05-06T23:34:17Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW,0.0,15.0,3,18.0,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julian champagnie,Over,0.5,195,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julian champagnie,Under,0.5,-285,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,0.0,LOW,0.0,13.8,3,16.8,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,jaden mcdaniels,Over,0.5,-185,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,3,18.85,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,jaden mcdaniels,Under,0.5,130,2026-05-06T23:34:17Z,MIN,73.0,31.7,14.8,4.2,2.7,1.1,1.0,0.515,0.412,0.835,1.6,0.0,LOW,0.0,15.85,10,25.85,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,victor wembanyama,Over,4.5,100,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,victor wembanyama,Under,4.5,-140,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW,0.0,14.6,10,24.6,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julius randle,Over,0.5,240,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,3,19.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,julius randle,Under,0.5,-375,2026-05-06T23:34:17Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW,0.0,16.5,3,19.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,de'aaron fox,Over,0.5,333,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,3,18.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,de'aaron fox,Under,0.5,-550,2026-05-06T23:34:17Z,SAS,72.0,31.0,18.6,3.8,6.2,1.2,0.3,0.486,0.332,0.76,6.3,0.0,LOW,0.0,15.5,3,18.5,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,mike conley,Over,0.5,375,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW,0.0,9.2,3,12.2,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,mike conley,Under,0.5,-650,2026-05-06T23:34:17Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW,0.0,9.2,3,12.2,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,devin vassell,Over,0.5,115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,10,25.25,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,devin vassell,Under,0.5,-155,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,0.0,LOW,0.0,15.25,3,18.25,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,rudy gobert,Over,1.5,130,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW,0.0,15.65,10,25.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,rudy gobert,Under,1.5,-190,2026-05-06T23:34:17Z,MIN,76.0,31.3,10.9,11.5,1.7,0.8,1.6,0.682,0.0,0.526,3.1,0.0,LOW,0.0,15.65,3,18.65,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,victor wembanyama,Over,27.5,-115,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW,-25.0,14.6,10,-0.4,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,victor wembanyama,Under,27.5,-115,2026-05-06T23:34:17Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,-2.5,LOW,-25.0,14.6,10,-0.4,D
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julian champagnie,Over,8.5,-130,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,2.6,MEDIUM,26.0,13.8,10,49.8,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,julian champagnie,Under,8.5,-105,2026-05-06T23:34:17Z,SAS,82.0,27.6,11.1,5.8,1.5,0.8,0.5,0.437,0.381,0.844,7.2,2.6,MEDIUM,26.0,13.8,10,49.8,C
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_points,devin vassell,Over,12.5,-115,2026-05-06T23:34:17Z,SAS,67.0,30.5,13.9,4.0,2.5,0.9,0.4,0.437,0.384,0.815,7.3,1.4000000000000004,LOW,14.000000000000004,15.25,10,39.25,C
